,assignmentId,question,response,condition,task
1173,3e5ad7e7,assist_is_useful,2.0,Conf.+Adaptive (Expert),beer
1174,3e5ad7e7,assit_useful_detail,"At first I thought it would help me be able to go through the reviews more quickly, but I soon realized it was no replacement for my own human skills of reasoning. So I did not really use the information that Marvin provided as I did not think he was that helpful. He was off by large percentages more than once.",Conf.+Adaptive (Expert),beer
1175,3e5ad7e7,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1176,3e5ad7e8,assist_is_useful,4.0,Conf.+Adaptive,beer
1177,3e5ad7e8,assit_useful_detail,"I essentially looked at his suggestion and confidence level, rather than the word highlighting. I found the word highlighting to not be useful and sometimes misleading.",Conf.+Adaptive,beer
1178,3e5ad7e8,expl_is_useful,2.0,Conf.+Adaptive,beer
1179,3e5ad7e9,assist_is_useful,2.0,Conf.+Double,beer
1180,3e5ad7e9,assit_useful_detail,"If I was on the fence on a particular review I would consult with Marvin. Overall though, I didn't find him too helpful.",Conf.+Double,beer
1181,3e5ad7e9,expl_is_useful,3.0,Conf.+Double,beer
1182,3e5ad7ea,assist_is_useful,4.0,Conf.+Double,beer
1183,3e5ad7ea,assit_useful_detail,"If he was above 90, I usually just trusted him",Conf.+Double,beer
1184,3e5ad7ea,expl_is_useful,4.0,Conf.+Double,beer
1185,3e5ad7eb,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1186,3e5ad7eb,assit_useful_detail,"to shortcut reading the entire review.  Also, to make a decision when i am unsure after reading the review.",Conf.+Adaptive (Expert),beer
1187,3e5ad7eb,expl_is_useful,4.0,Conf.+Adaptive (Expert),beer
1188,3e5ad7ec,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1189,3e5ad7ec,assit_useful_detail,I used it as a reference against my first impression.,Conf.+Adaptive (Expert),beer
1190,3e5ad7ec,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1191,3e5ad7ed,assist_is_useful,,Human,beer
1192,3e5ad7ed,assit_useful_detail,,Human,beer
1193,3e5ad7ed,expl_is_useful,,Human,beer
1194,3e5ad7ee,assist_is_useful,4.0,Conf.+Single,beer
1195,3e5ad7ee,assit_useful_detail,I use it to gauge sentiment within the comments. I still read the comment to assess whether it was positive or negative.,Conf.+Single,beer
1196,3e5ad7ee,expl_is_useful,4.0,Conf.+Single,beer
1197,3e5ad7ef,assist_is_useful,2.0,Conf.+Adaptive,beer
1198,3e5ad7ef,assit_useful_detail,"I didn't really use Marvin's information. It wasn't very useful because it seemed to highlight neutral words as either positive or negative. For example, it would sometimes highly the word ""a"" or ""some"" as negative or positive, when they clearly have no indication of either.",Conf.+Adaptive,beer
1199,3e5ad7ef,expl_is_useful,1.0,Conf.+Adaptive,beer
1200,3e5ad7f0,assist_is_useful,,Human,beer
1201,3e5ad7f0,assit_useful_detail,,Human,beer
1202,3e5ad7f0,expl_is_useful,,Human,beer
1203,3e5ad7f1,assist_is_useful,4.0,Conf.+Adaptive,beer
1204,3e5ad7f1,assit_useful_detail,I looked at the highlighted words to see if they were mostly negative or positive. I looked at Marvins suggestion to make a final decision.,Conf.+Adaptive,beer
1205,3e5ad7f1,expl_is_useful,4.0,Conf.+Adaptive,beer
1206,3e5ad7f2,assist_is_useful,2.0,Conf.+Adaptive,beer
1207,3e5ad7f2,assit_useful_detail,"I really didn't even consider the opinion of the bot, I glanced at it a little to confirm what I thought. The context clues in the paragraphs were much more helpful. The words that were highlighted weren't always positive or negative so it was hard to take the confidence or recommendation with anything but a grain of salt. ",Conf.+Adaptive,beer
1208,3e5ad7f2,expl_is_useful,2.0,Conf.+Adaptive,beer
1209,3e5ad7f3,assist_is_useful,2.0,Conf.+Double,beer
1210,3e5ad7f3,assit_useful_detail,I didn't. It took less time to read the content myself.,Conf.+Double,beer
1211,3e5ad7f3,expl_is_useful,1.0,Conf.+Double,beer
1212,3e5ad7f4,assist_is_useful,1.0,Conf.+Adaptive,beer
1213,3e5ad7f4,assit_useful_detail,"I never did because it seemed to be wrong too frequently, and there didn't appear to be much value in the highlights. Keywords highlighted in one review were not highlighted in subsequent reviews.",Conf.+Adaptive,beer
1214,3e5ad7f4,expl_is_useful,1.0,Conf.+Adaptive,beer
1215,3e5ad7f5,assist_is_useful,5.0,Conf.,beer
1216,3e5ad7f5,assit_useful_detail,i used Marvin information well because it is almost correct at it suggestions,Conf.,beer
1217,3e5ad7f5,expl_is_useful,,Conf.,beer
1218,3e5ad7f6,assist_is_useful,5.0,Conf.+Adaptive,beer
1219,3e5ad7f6,assit_useful_detail,"Every time except the last when I went against the AI, I was judged wrong. So by #26 I mainly just went with Marvin",Conf.+Adaptive,beer
1220,3e5ad7f6,expl_is_useful,3.0,Conf.+Adaptive,beer
1221,3e5ad7f7,assist_is_useful,5.0,Conf.+Double,beer
1222,3e5ad7f7,assit_useful_detail,If Marvin was 90% or over I trust his decision. If it was less than 90% I made my own decision,Conf.+Double,beer
1223,3e5ad7f7,expl_is_useful,5.0,Conf.+Double,beer
1224,3e5ad7f8,assist_is_useful,3.0,Conf.+Adaptive,beer
1225,3e5ad7f8,assit_useful_detail,compared it to my initial reactions. Tried to decide if Marvin was on the up and up or not.,Conf.+Adaptive,beer
1226,3e5ad7f8,expl_is_useful,2.0,Conf.+Adaptive,beer
1227,3e5ad7f9,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1228,3e5ad7f9,assit_useful_detail,I used Marvin to clue me in on key phrases. I then evaluated those phrases if they made sense for his evaluation or if I needed to read the passage further.,Conf.+Adaptive (Expert),beer
1229,3e5ad7f9,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1230,3e5ad7fa,assist_is_useful,,Human,beer
1231,3e5ad7fa,assit_useful_detail,,Human,beer
1232,3e5ad7fa,expl_is_useful,,Human,beer
1233,3e5ad7fb,assist_is_useful,4.0,Conf.,beer
1234,3e5ad7fb,assit_useful_detail,I checked Marvins rating each round and used it as a reference and to double check my judgment. I also used Marvin's answer when I was unsure of which answer to select.,Conf.,beer
1235,3e5ad7fb,expl_is_useful,,Conf.,beer
1236,3e5ad7fc,assist_is_useful,5.0,Conf.+Adaptive,beer
1237,3e5ad7fc,assit_useful_detail,i follow marvin when the percentage is high,Conf.+Adaptive,beer
1238,3e5ad7fc,expl_is_useful,5.0,Conf.+Adaptive,beer
1239,3e5ad7fd,assist_is_useful,4.0,Conf.+Double,beer
1240,3e5ad7fd,assit_useful_detail,"first, I looked at his recommendation and percentages. Then, I looked at the email to see if it matched up, if it was a higher percentage, I knew I could count on Marvin.",Conf.+Double,beer
1241,3e5ad7fd,expl_is_useful,4.0,Conf.+Double,beer
1242,3e5ad7fe,assist_is_useful,,Human,beer
1243,3e5ad7fe,assit_useful_detail,,Human,beer
1244,3e5ad7fe,expl_is_useful,,Human,beer
1245,3e5ad7ff,assist_is_useful,3.0,Conf.+Adaptive,beer
1246,3e5ad7ff,assit_useful_detail,"I looked at and acknowledged what Marvin's choice was, but I didn't take it into account very much. I tried to look at the emails myself and make the best decision regardless of what he chose.",Conf.+Adaptive,beer
1247,3e5ad7ff,expl_is_useful,3.0,Conf.+Adaptive,beer
1248,3e5ad800,assist_is_useful,5.0,Conf.+Double,beer
1249,3e5ad800,assit_useful_detail,"I used Marvin as a based, then went over the review carefully. ",Conf.+Double,beer
1250,3e5ad800,expl_is_useful,4.0,Conf.+Double,beer
1251,3e5ad801,assist_is_useful,5.0,Conf.+Adaptive (Expert),beer
1252,3e5ad801,assit_useful_detail,I used his suggestions as footnotes basically. Sometimes they were enough to immediately make a decision but sometimes there were conflicting opinions that needed to be examined further.,Conf.+Adaptive (Expert),beer
1253,3e5ad801,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1254,3e5ad802,assist_is_useful,1.0,Conf.+Adaptive (Expert),beer
1255,3e5ad802,assit_useful_detail,"I barely used it at all, more as a confirmation at points.",Conf.+Adaptive (Expert),beer
1256,3e5ad802,expl_is_useful,1.0,Conf.+Adaptive (Expert),beer
1257,3e5ad803,assist_is_useful,5.0,Conf.+Double,beer
1258,3e5ad803,assit_useful_detail,I used his confidence levels to determine if I should use his suggestions. Then I read the end of the reviews to see if they fit.,Conf.+Double,beer
1259,3e5ad803,expl_is_useful,3.0,Conf.+Double,beer
1260,3e5ad804,assist_is_useful,4.0,Conf.+Single,beer
1261,3e5ad804,assit_useful_detail,When his confidence was very high I leveraged his and did not read all the information.  This helped save a bunch of time.,Conf.+Single,beer
1262,3e5ad804,expl_is_useful,4.0,Conf.+Single,beer
1263,3e5ad805,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1264,3e5ad805,assit_useful_detail,"I viewed Marvin's rating, including his confidence rating, first and then skimmed the review. Marvin's rating was correct 8 times out of 10. ",Conf.+Adaptive (Expert),beer
1265,3e5ad805,expl_is_useful,4.0,Conf.+Adaptive (Expert),beer
1266,3e5ad806,assist_is_useful,,Human,beer
1267,3e5ad806,assit_useful_detail,,Human,beer
1268,3e5ad806,expl_is_useful,,Human,beer
1269,3e5ad807,assist_is_useful,4.0,Conf.,beer
1270,3e5ad807,assit_useful_detail,Usually Marvin was right but I still checked the emails to see if there was a hint that would give me more info about the feeling of the review. When Marvin was more than 80% sure I would trust it. ,Conf.,beer
1271,3e5ad807,expl_is_useful,,Conf.,beer
1272,3e5ad808,assist_is_useful,4.0,Conf.+Adaptive,beer
1273,3e5ad808,assit_useful_detail,"The AI gave me a starting point, filled in the basics then I could work to verify the AI suggestions. Realizing that it just used individual words and not the sentence structure I looked for the reviews with joking or reverse speak in them before making my own decision.",Conf.+Adaptive,beer
1274,3e5ad808,expl_is_useful,3.0,Conf.+Adaptive,beer
1275,3e5ad809,assist_is_useful,3.0,Conf.,beer
1276,3e5ad809,assit_useful_detail,I tried not to use him at all. Except for some of the really high percentage ones.,Conf.,beer
1277,3e5ad809,expl_is_useful,,Conf.,beer
1278,3e5ad80a,assist_is_useful,,Human,beer
1279,3e5ad80a,assit_useful_detail,,Human,beer
1280,3e5ad80a,expl_is_useful,,Human,beer
1281,3e5ad80b,assist_is_useful,4.0,Conf.+Adaptive,beer
1282,3e5ad80b,assit_useful_detail,I used it to gauge my choice. Instead of reading the whole review.,Conf.+Adaptive,beer
1283,3e5ad80b,expl_is_useful,3.0,Conf.+Adaptive,beer
1284,3e5ad80c,assist_is_useful,2.0,Conf.+Single,beer
1285,3e5ad80c,assit_useful_detail,I did a cursory glance of the words that were highlighted but found I was more comfortable using my own judgment. ,Conf.+Single,beer
1286,3e5ad80c,expl_is_useful,1.0,Conf.+Single,beer
1287,3e5ad80d,assist_is_useful,4.0,Conf.+Single,beer
1288,3e5ad80d,assit_useful_detail,"I definitely noticed it, but didn't depend upon it. I made sure that I read the descriptions carefully regardless of what he said; I used it more for confirmation of what I thought.",Conf.+Single,beer
1289,3e5ad80d,expl_is_useful,3.0,Conf.+Single,beer
1290,3e5ad80e,assist_is_useful,3.0,Conf.+Single,beer
1291,3e5ad80e,assit_useful_detail,Just to compare to my final choices,Conf.+Single,beer
1292,3e5ad80e,expl_is_useful,3.0,Conf.+Single,beer
1293,3e5ad80f,assist_is_useful,2.0,Conf.+Single,beer
1294,3e5ad80f,assit_useful_detail,"I compared my answers with Marvin's. If they were different, then I would check it again. If  I thought I am right, I would go with my answers. ",Conf.+Single,beer
1295,3e5ad80f,expl_is_useful,5.0,Conf.+Single,beer
1296,3e5ad810,assist_is_useful,4.0,Conf.+Adaptive,beer
1297,3e5ad810,assit_useful_detail,IF over 89 % I clicked his recommoadations,Conf.+Adaptive,beer
1298,3e5ad810,expl_is_useful,1.0,Conf.+Adaptive,beer
1299,3e5ad811,assist_is_useful,4.0,Conf.+Single,beer
1300,3e5ad811,assit_useful_detail,"Although he wasn't always right, I used him as a second look to confirm what i was thinking",Conf.+Single,beer
1301,3e5ad811,expl_is_useful,3.0,Conf.+Single,beer
1302,3e5ad812,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1303,3e5ad812,assit_useful_detail,I still read over everything and made my own judgement. He was very helpful the majority of the time in identifying positives and negatives.,Conf.+Adaptive (Expert),beer
1304,3e5ad812,expl_is_useful,4.0,Conf.+Adaptive (Expert),beer
1305,3e5ad813,assist_is_useful,4.0,Conf.+Single,beer
1306,3e5ad813,assit_useful_detail,I focused on the words used the words he highlighted when skimming the reviews. I also took his percentage into account.,Conf.+Single,beer
1307,3e5ad813,expl_is_useful,4.0,Conf.+Single,beer
1308,3e5ad814,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1309,3e5ad814,assit_useful_detail,"I used Marvin's information mainly by comparing it's opinion with my own.  In cases of conflict, I re-read the passage out loud to try and figure out what Marvin or I had missed. ",Conf.+Adaptive (Expert),beer
1310,3e5ad814,expl_is_useful,4.0,Conf.+Adaptive (Expert),beer
1311,3e5ad815,assist_is_useful,,Human,beer
1312,3e5ad815,assit_useful_detail,,Human,beer
1313,3e5ad815,expl_is_useful,,Human,beer
1314,3e5ad816,assist_is_useful,,Human,beer
1315,3e5ad816,assit_useful_detail,,Human,beer
1316,3e5ad816,expl_is_useful,,Human,beer
1317,3e5ad817,assist_is_useful,4.0,Conf.,beer
1318,3e5ad817,assit_useful_detail,I compared the information Marvin provided with my own thoughts of the review.,Conf.,beer
1319,3e5ad817,expl_is_useful,,Conf.,beer
1320,3e5ad818,assist_is_useful,4.0,Conf.,beer
1321,3e5ad818,assit_useful_detail,I used it as a tie breaker if I was unsure.  Sometimes I would look to confirm what if what it thought was present in the e-mail.,Conf.,beer
1322,3e5ad818,expl_is_useful,,Conf.,beer
1323,3e5ad819,assist_is_useful,3.0,Conf.+Single,beer
1324,3e5ad819,assit_useful_detail,I read the review first then I looked at Marvin's review. Most times I agreed with Marvin. But I did get caught off guard a little or it wasn't easy to decide. ,Conf.+Single,beer
1325,3e5ad819,expl_is_useful,4.0,Conf.+Single,beer
1326,3e5ad81a,assist_is_useful,3.0,Conf.+Adaptive,beer
1327,3e5ad81a,assit_useful_detail,I tried to read the statements on my own and make my own judgements. Sometimes Marvins predictions would be incorrect.,Conf.+Adaptive,beer
1328,3e5ad81a,expl_is_useful,2.0,Conf.+Adaptive,beer
1329,3e5ad81b,assist_is_useful,4.0,Conf.,beer
1330,3e5ad81b,assit_useful_detail,"I would look at the percentage confidence that Marvin provided. If the confidence level was low, I would read the review in full to discern my choice. ",Conf.,beer
1331,3e5ad81b,expl_is_useful,,Conf.,beer
1332,3e5ad81c,assist_is_useful,,Human,beer
1333,3e5ad81c,assit_useful_detail,,Human,beer
1334,3e5ad81c,expl_is_useful,,Human,beer
1335,3e5ad81d,assist_is_useful,3.0,Conf.+Adaptive (Expert),beer
1336,3e5ad81d,assit_useful_detail,"I read the emails and decided for myself. I looked at the AI and decided if I agreed or not. I believe I was correct on #15 and number #44 or #45, can't remember which",Conf.+Adaptive (Expert),beer
1337,3e5ad81d,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1338,3e5ad81e,assist_is_useful,3.0,Conf.,beer
1339,3e5ad81e,assit_useful_detail,"I did not use the information from Marvin, I simply read the actual postings and decided for myself whether it sounded positive or negative.",Conf.,beer
1340,3e5ad81e,expl_is_useful,,Conf.,beer
1341,3e5ad81f,assist_is_useful,4.0,Conf.,beer
1342,3e5ad81f,assit_useful_detail,i went with his higher pct.choices,Conf.,beer
1343,3e5ad81f,expl_is_useful,,Conf.,beer
1344,3e5ad820,assist_is_useful,1.0,Conf.+Adaptive,beer
1345,3e5ad820,assit_useful_detail,"I ignored Marvin and just read the review.  Sometimes the highlighted words helped me or drew my attention to certain parts of the review, but they were often taken out of context or misinterpreted.  ",Conf.+Adaptive,beer
1346,3e5ad820,expl_is_useful,1.0,Conf.+Adaptive,beer
1347,3e5ad821,assist_is_useful,1.0,Conf.+Double,beer
1348,3e5ad821,assit_useful_detail,"I honestly barely looked at what marvin highlighted after I got a few wrong. 
He was helpful a little but not much for me.",Conf.+Double,beer
1349,3e5ad821,expl_is_useful,2.0,Conf.+Double,beer
1350,3e5ad822,assist_is_useful,,Human,beer
1351,3e5ad822,assit_useful_detail,,Human,beer
1352,3e5ad822,expl_is_useful,,Human,beer
1353,3e5ad823,assist_is_useful,4.0,Conf.+Adaptive (Expert),beer
1354,3e5ad823,assit_useful_detail,"I first read his highlighted positive and negative sections, and then read a varying portion of the review to get the context of the highlighted sections. Then I compared my decision with Marvin's confidence in his choice, all while trying to take comfort in the fact that he was probably right 95 to 98 percent of the time.",Conf.+Adaptive (Expert),beer
1355,3e5ad823,expl_is_useful,2.0,Conf.+Adaptive (Expert),beer
1356,3e5ad824,assist_is_useful,4.0,Conf.+Single,beer
1357,3e5ad824,assit_useful_detail,I first looked at the words that Marvin highlighted in the review itself and judged whether they were positive or negative. I then looked at the percentage that Marvin ascribed to his guess and included his certainty in my overall judgement. ,Conf.+Single,beer
1358,3e5ad824,expl_is_useful,4.0,Conf.+Single,beer
1359,3e5ad825,assist_is_useful,,Human,beer
1360,3e5ad825,assit_useful_detail,,Human,beer
1361,3e5ad825,expl_is_useful,,Human,beer
1362,3e5ad826,assist_is_useful,4.0,Conf.+Double,beer
1363,3e5ad826,assit_useful_detail,If Marvin was less than 75 percent sure I usually picked the other way. Marvin helped me with ones I wasn't so sure about,Conf.+Double,beer
1364,3e5ad826,expl_is_useful,4.0,Conf.+Double,beer
1365,3e5ad827,assist_is_useful,3.0,Conf.+Adaptive,beer
1366,3e5ad827,assit_useful_detail,"I looked over the words he highlighted and then looked at his rating then read whole email, I went with him most of the time.",Conf.+Adaptive,beer
